Part number;Size;Colour;Barcode;File name;Short description;Long description;RRP;VAT;Trade;Box Qty;Brand;Search 1;Search 2;Cat A;Cat B;Cat C;Year;Item group;Retail group;Product group;Net price 440056;Net price 450141;Net price 411578
"2210032213";XS;Cold Iron;"4712878757424";;Contend 2 XS Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=2210032;703;20,00;384.42;1;Giant;Contend 2;;Bike;Road Drop Bar;Men's;2022;2210032;;22contend2;384,42;384,42;384,42
"2210032214";S;Cold Iron;"4712878757431";;Contend 2 S Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=2210032;703;20,00;384.42;1;Giant;Contend 2;;Bike;Road Drop Bar;Men's;2022;2210032;;22contend2;384,42;384,42;384,42
"2210032215";M;Cold Iron;"4712878757448";;Contend 2 M Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=2210032;703;20,00;384.42;1;Giant;Contend 2;;Bike;Road Drop Bar;Men's;2022;2210032;;22contend2;384,42;384,42;384,42
"2210032216";ML;Cold Iron;"4712878757455";;Contend 2 ML Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=2210032;703;20,00;384.42;1;Giant;Contend 2;;Bike;Road Drop Bar;Men's;2022;2210032;;22contend2;384,42;384,42;384,42
"2210032217";L;Cold Iron;"4712878757462";;Contend 2 L Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=2210032;703;20,00;384.42;1;Giant;Contend 2;;Bike;Road Drop Bar;Men's;2022;2210032;;22contend2;384,42;384,42;384,42
"2210032218";XL;Cold Iron;"4712878757479";;Contend 2 XL Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=2210032;703;20,00;384.42;1;Giant;Contend 2;;Bike;Road Drop Bar;Men's;2022;2210032;;22contend2;384,42;384,42;384,42
"2210035114";S;Black;"4712878746862";;Contend AR 1 S Black;http://www.giant-bicycles.com/go/?c=UK&axid=2210035;1899;20,00;874.42;1;Giant;Contend AR 1;;Bike;Road Drop Bar;Men's;2022;2210035;;22contendar1;874,42;874,42;874,42
"2210035115";M;Black;"4712878746879";;Contend AR 1 M Black;http://www.giant-bicycles.com/go/?c=UK&axid=2210035;1899;20,00;874.42;1;Giant;Contend AR 1;;Bike;Road Drop Bar;Men's;2022;2210035;;22contendar1;874,42;874,42;874,42
"2210035116";ML;Black;"4712878746886";;Contend AR 1 ML Black;http://www.giant-bicycles.com/go/?c=UK&axid=2210035;1899;20,00;874.42;1;Giant;Contend AR 1;;Bike;Road Drop Bar;Men's;2022;2210035;;22contendar1;874,42;874,42;874,42
"2210035117";L;Black;"4712878746893";;Contend AR 1 L Black;http://www.giant-bicycles.com/go/?c=UK&axid=2210035;1899;20,00;874.42;1;Giant;Contend AR 1;;Bike;Road Drop Bar;Men's;2022;2210035;;22contendar1;874,42;874,42;874,42
"2210035118";XL;Black;"4712878746909";;Contend AR 1 XL Black;http://www.giant-bicycles.com/go/?c=UK&axid=2210035;1499;20,00;874.42;1;Giant;Contend AR 1;;Bike;Road Drop Bar;Men's;2022;2210035;;22contendar1;874,42;874,42;874,42
"2210036114";S;Deep Lake;"4712878746800";;Contend AR 2 S Deep Lake;http://www.giant-bicycles.com/go/?c=UK&axid=2210036;1449;20,00;670.25;1;Giant;Contend AR 2;;Bike;Road Drop Bar;Men's;2022;2210036;;22contendar2;670,25;670,25;670,25
"2210036115";M;Deep Lake;"4712878746817";;Contend AR 2 M Deep Lake;http://www.giant-bicycles.com/go/?c=UK&axid=2210036;1449;20,00;670.25;1;Giant;Contend AR 2;;Bike;Road Drop Bar;Men's;2022;2210036;;22contendar2;670,25;670,25;670,25
"2210036116";ML;Deep Lake;"4712878746824";;Contend AR 2 ML Deep Lake;http://www.giant-bicycles.com/go/?c=UK&axid=2210036;1449;20,00;670.25;1;Giant;Contend AR 2;;Bike;Road Drop Bar;Men's;2022;2210036;;22contendar2;670,25;670,25;670,25
"2210036117";L;Deep Lake;"4712878746831";;Contend AR 2 L Deep Lake;http://www.giant-bicycles.com/go/?c=UK&axid=2210036;1449;20,00;670.25;1;Giant;Contend AR 2;;Bike;Road Drop Bar;Men's;2022;2210036;;22contendar2;670,25;670,25;670,25
"2210036118";XL;Deep Lake;"4712878746848";;Contend AR 2 XL Deep Lake;http://www.giant-bicycles.com/go/?c=UK&axid=2210036;1449;20,00;670.25;1;Giant;Contend AR 2;;Bike;Road Drop Bar;Men's;2022;2210036;;22contendar2;670,25;670,25;670,25
"2210037114";S;Black Chrome;"4712878746688";;Contend AR 3 S Black Chrome;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3blk;556,50;556,50;556,50
"2210037115";M;Black Chrome;"4712878746695";;Contend AR 3 M Black Chrome;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3blk;556,50;556,50;556,50
"2210037116";ML;Black Chrome;"4712878746701";;Contend AR 3 ML Black Chrome;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3blk;556,50;556,50;556,50
"2210037117";L;Black Chrome;"4712878746718";;Contend AR 3 L Black Chrome;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3blk;556,50;556,50;556,50
"2210037118";XL;Black Chrome;"4712878746725";;Contend AR 3 XL Black Chrome;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3blk;556,50;556,50;556,50
"2210037214";S;Amber Glow;"4712878746749";;Contend AR 3 S Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3amb;556,50;556,50;556,50
"2210037215";M;Amber Glow;"4712878746756";;Contend AR 3 M Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3amb;556,50;556,50;556,50
"2210037216";ML;Amber Glow;"4712878746763";;Contend AR 3 ML Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3amb;556,50;556,50;556,50
"2210037217";L;Amber Glow;"4712878746770";;Contend AR 3 L Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2210037;1199;20,00;556.5;1;Giant;Contend AR 3;;Bike;Road Drop Bar;Men's;2022;2210037;;22contendar3amb;556,50;556,50;556,50
"2114040510";OSO;Neon Green;"4712878578159";;ARX 20 Neon Green;http://www.giant-bicycles.com/go/?c=UK&axid=2114040;389;20,00;204.23;1;Giant;ARX 20;;Bike;Juvenile 20;Men's;2021;2114040;;;204,23;204,23;204,23
"2212010106";ML;Starry Night;"4712878760523";;Revolt Advanced 2 ML Starry Night;http://www.giant-bicycles.com/go/?c=UK&axid=2212010;2599;20,00;1137.06;1;Giant;Revolt Advanced 2;;Bike;Road Drop Bar;Men's;2022;2212010;;22revoltadv2;1137,06;1137,06;1137,06
"2212010107";L;Starry Night;"4712878760530";;Revolt Advanced 2 L Starry Night;http://www.giant-bicycles.com/go/?c=UK&axid=2212010;2599;20,00;1137.06;1;Giant;Revolt Advanced 2;;Bike;Road Drop Bar;Men's;2022;2212010;;22revoltadv2;1137,06;1137,06;1137,06
"2212010108";XL;Starry Night;"4712878760547";;Revolt Advanced 2 XL Starry Night;http://www.giant-bicycles.com/go/?c=UK&axid=2212010;2599;20,00;1137.06;1;Giant;Revolt Advanced 2;;Bike;Road Drop Bar;Men's;2022;2212010;;22revoltadv2;1137,06;1137,06;1137,06
"2212011204";S;Terracotta;"4712878762800";;Revolt Advanced 3 S Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212011;2399;20,00;1049.56;1;Giant;Revolt Advanced 3;;Bike;Road Drop Bar;Men's;2022;2212011;;22revoltadv3;1049,56;1049,56;1049,56
"2212011205";M;Terracotta;"4712878762817";;Revolt Advanced 3 M Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212011;2399;20,00;1049.56;1;Giant;Revolt Advanced 3;;Bike;Road Drop Bar;Men's;2022;2212011;;22revoltadv3;1049,56;1049,56;1049,56
"2212011206";ML;Terracotta;"4712878762824";;Revolt Advanced 3 ML Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212011;2399;20,00;1049.56;1;Giant;Revolt Advanced 3;;Bike;Road Drop Bar;Men's;2022;2212011;;22revoltadv3;1049,56;1049,56;1049,56
"2212011207";L;Terracotta;"4712878762831";;Revolt Advanced 3 L Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212011;2399;20,00;1049.56;1;Giant;Revolt Advanced 3;;Bike;Road Drop Bar;Men's;2022;2212011;;22revoltadv3;1049,56;1049,56;1049,56
"2212011208";XL;Terracotta;"4712878762848";;Revolt Advanced 3 XL Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212011;2399;20,00;1049.56;1;Giant;Revolt Advanced 3;;Bike;Road Drop Bar;Men's;2022;2212011;;22revoltadv3;1049,56;1049,56;1049,56
"2212012104";S;Dark Red;"4712878759947";;Revolt Advanced Pro 0 S Dark Red;http://www.giant-bicycles.com/go/?c=UK&axid=2212012;5499;20,00;2566.08;1;Giant;Revolt Advanced Pro 0;;Bike;Road Drop Bar;Men's;2022;2212012;;22revoltadvpro0;2566,08;2566,08;2566,08
"2212012105";M;Dark Red;"4712878759954";;Revolt Advanced Pro 0 M Dark Red;http://www.giant-bicycles.com/go/?c=UK&axid=2212012;5499;20,00;2566.08;1;Giant;Revolt Advanced Pro 0;;Bike;Road Drop Bar;Men's;2022;2212012;;22revoltadvpro0;2566,08;2566,08;2566,08
"2212012106";ML;Dark Red;"4712878759961";;Revolt Advanced Pro 0 ML Dark Red;http://www.giant-bicycles.com/go/?c=UK&axid=2212012;5499;20,00;2566.08;1;Giant;Revolt Advanced Pro 0;;Bike;Road Drop Bar;Men's;2022;2212012;;22revoltadvpro0;2566,08;2566,08;2566,08
"2212012107";L;Dark Red;"4712878759978";;Revolt Advanced Pro 0 L Dark Red;http://www.giant-bicycles.com/go/?c=UK&axid=2212012;5499;20,00;2566.08;1;Giant;Revolt Advanced Pro 0;;Bike;Road Drop Bar;Men's;2022;2212012;;22revoltadvpro0;2566,08;2566,08;2566,08
"2212013104";S;Carbon;"4712878761490";;Revolt Advanced Pro 1 S Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212013;4899;20,00;2274.42;1;Giant;Revolt Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212013;;22revoltadvpro1;2274,42;2274,42;2274,42
"2212013105";M;Carbon;"4712878761506";;Revolt Advanced Pro 1 M Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212013;4899;20,00;2274.42;1;Giant;Revolt Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212013;;22revoltadvpro1;2274,42;2274,42;2274,42
"2212013106";ML;Carbon;"4712878761513";;Revolt Advanced Pro 1 ML Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212013;4899;20,00;2274.42;1;Giant;Revolt Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212013;;22revoltadvpro1;2274,42;2274,42;2274,42
"2212013107";L;Carbon;"4712878761520";;Revolt Advanced Pro 1 L Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212013;4899;20,00;2274.42;1;Giant;Revolt Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212013;;22revoltadvpro1;2274,42;2274,42;2274,42
"2212013108";XL;Carbon;"4712878761537";;Revolt Advanced Pro 1 XL Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212013;4899;20,00;2274.42;1;Giant;Revolt Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212013;;22revoltadvpro1;2274,42;2274,42;2274,42
"2212015104";S;Carbon;"4712878715554";;TCX Advanced Pro 1 S Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212015;3799;20,00;3165.83;1;Giant;TCX Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212015;;22TCXAdvPro1;2374,37;1899,50;1899,50
"2212015105";M;Carbon;"4712878715561";;TCX Advanced Pro 1 M Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212015;3799;20,00;3165.83;1;Giant;TCX Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212015;;22TCXAdvPro1;2374,37;1899,50;1899,50
"2212015106";ML;Carbon;"4712878715578";;TCX Advanced Pro 1 ML Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212015;3799;20,00;3165.83;1;Giant;TCX Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212015;;22TCXAdvPro1;2374,37;1899,50;1899,50
"2212015107";L;Carbon;"4712878715585";;TCX Advanced Pro 1 L Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=2212015;3799;20,00;3165.83;1;Giant;TCX Advanced Pro 1;;Bike;Road Drop Bar;Men's;2022;2212015;;22TCXAdvPro1;2374,37;1899,50;1899,50
"2212016103";XS;Amber Glow;"4712878715332";;TCX Advanced Pro 2 XS Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2212016;2699;20,00;2249.17;1;Giant;TCX Advanced Pro 2;;Bike;Road Drop Bar;Men's;2022;2212016;;22TCXAdvPro2;1686,88;1349,50;1349,50
"2212016104";S;Amber Glow;"4712878715349";;TCX Advanced Pro 2 S Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2212016;2699;20,00;2249.17;1;Giant;TCX Advanced Pro 2;;Bike;Road Drop Bar;Men's;2022;2212016;;22TCXAdvPro2;1686,88;1349,50;1349,50
"2212016105";M;Amber Glow;"4712878715356";;TCX Advanced Pro 2 M Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2212016;2699;20,00;2249.17;1;Giant;TCX Advanced Pro 2;;Bike;Road Drop Bar;Men's;2022;2212016;;22TCXAdvPro2;1686,88;1349,50;1349,50
"2212016106";ML;Amber Glow;"4712878715363";;TCX Advanced Pro 2 ML Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2212016;2699;20,00;2249.17;1;Giant;TCX Advanced Pro 2;;Bike;Road Drop Bar;Men's;2022;2212016;;22TCXAdvPro2;1686,88;1349,50;1349,50
"2212016107";L;Amber Glow;"4712878715370";;TCX Advanced Pro 2 L Amber Glow;http://www.giant-bicycles.com/go/?c=UK&axid=2212016;2699;20,00;2249.17;1;Giant;TCX Advanced Pro 2;;Bike;Road Drop Bar;Men's;2022;2212016;;22TCXAdvPro2;1686,88;1349,50;1349,50
"2212018103";XS;Chameleon Nova;"4712878722477";;Brava Advanced Pro 2 XS Chameleon Nova;http://www.giant-bicycles.com/go/?c=UK&axid=2212018;2699;20,00;2249.17;1;Liv;Brava Advanced Pro 2;;Bike;Road Drop Bar;Women's;2022;2212018;;22BravaAdvPro2;1686,88;1349,50;1349,50
"2212018104";S;Chameleon Nova;"4712878722484";;Brava Advanced Pro 2 S Chameleon Nova;http://www.giant-bicycles.com/go/?c=UK&axid=2212018;2699;20,00;2249.17;1;Liv;Brava Advanced Pro 2;;Bike;Road Drop Bar;Women's;2022;2212018;;22BravaAdvPro2;1686,88;1349,50;1349,50
"2212018105";M;Chameleon Nova;"4712878722491";;Brava Advanced Pro 2 M Chameleon Nova;http://www.giant-bicycles.com/go/?c=UK&axid=2212018;2699;20,00;2249.17;1;Liv;Brava Advanced Pro 2;;Bike;Road Drop Bar;Women's;2022;2212018;;22BravaAdvPro2;1686,88;1349,50;1349,50
"2212019113";XS;Grayish Blue;"4712878795198";;Devote 1 XS Grayish Blue;http://www.giant-bicycles.com/go/?c=UK&axid=2212019;1499;20,00;1249.17;1;Liv;Devote 1;;Bike;Road Drop Bar;Women's;2022;2212019;;22devote1;936,88;749,50;749,50
"2212019114";S;Grayish Blue;"4712878795204";;Devote 1 S Grayish Blue;http://www.giant-bicycles.com/go/?c=UK&axid=2212019;1499;20,00;1249.17;1;Liv;Devote 1;;Bike;Road Drop Bar;Women's;2022;2212019;;22devote1;936,88;749,50;749,50
"2212019115";M;Grayish Blue;"4712878795211";;Devote 1 M Grayish Blue;http://www.giant-bicycles.com/go/?c=UK&axid=2212019;1499;20,00;1249.17;1;Liv;Devote 1;;Bike;Road Drop Bar;Women's;2022;2212019;;22devote1;936,88;749,50;749,50
"2212019117";L;Grayish Blue;"4712878795228";;Devote 1 L Grayish Blue;http://www.giant-bicycles.com/go/?c=UK&axid=2212019;1499;20,00;1249.17;1;Liv;Devote 1;;Bike;Road Drop Bar;Women's;2022;2212019;;22devote1;936,88;749,50;749,50
"2212020113";XS;Terracotta;"4712878795143";;Devote 2 XS Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212020;1299;20,00;606.2;1;Liv;Devote 2;;Bike;Road Drop Bar;Women's;2022;2212020;;22devote2;606,20;606,20;606,20
"2212020114";S;Terracotta;"4712878795150";;Devote 2 S Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212020;1299;20,00;606.2;1;Liv;Devote 2;;Bike;Road Drop Bar;Women's;2022;2212020;;22devote2;606,20;606,20;606,20
"2212020115";M;Terracotta;"4712878795167";;Devote 2 M Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212020;1299;20,00;606.2;1;Liv;Devote 2;;Bike;Road Drop Bar;Women's;2022;2212020;;22devote2;606,20;606,20;606,20
"2212020117";L;Terracotta;"4712878795174";;Devote 2 L Terracotta;http://www.giant-bicycles.com/go/?c=UK&axid=2212020;1299;20,00;606.2;1;Liv;Devote 2;;Bike;Road Drop Bar;Women's;2022;2212020;;22devote2;606,20;606,20;606,20
"2212021103";XS;Dynamic Bronze;"4712878791367";;Devote Advanced 1 XS Dynamic Bronze;http://www.giant-bicycles.com/go/?c=UK&axid=2212021;3399;20,00;1499.38;1;Liv;Devote Advanced 1;;Bike;Road Drop Bar;Women's;2022;2212021;;22devoteadv1;1499,38;1499,38;1499,38
"2212021104";S;Dynamic Bronze;"4712878791374";;Devote Advanced 1 S Dynamic Bronze;http://www.giant-bicycles.com/go/?c=UK&axid=2212021;3399;20,00;1499.38;1;Liv;Devote Advanced 1;;Bike;Road Drop Bar;Women's;2022;2212021;;22devoteadv1;1499,38;1499,38;1499,38
"2212021105";M;Dynamic Bronze;"4712878791381";;Devote Advanced 1 M Dynamic Bronze;http://www.giant-bicycles.com/go/?c=UK&axid=2212021;3399;20,00;1499.38;1;Liv;Devote Advanced 1;;Bike;Road Drop Bar;Women's;2022;2212021;;22devoteadv1;1499,38;1499,38;1499,38
"2212022103";XS;Candy Navy;"4712878788114";;Devote Advanced 2 XS Candy Navy;http://www.giant-bicycles.com/go/?c=UK&axid=2212022;2599;20,00;1124.38;1;Liv;Devote Advanced 2;;Bike;Road Drop Bar;Women's;2022;2212022;;22devoteadv2;1124,38;1124,38;1124,38
"2212022104";S;Candy Navy;"4712878788121";;Devote Advanced 2 S Candy Navy;http://www.giant-bicycles.com/go/?c=UK&axid=2212022;2599;20,00;1124.38;1;Liv;Devote Advanced 2;;Bike;Road Drop Bar;Women's;2022;2212022;;22devoteadv2;1124,38;1124,38;1124,38
"2212022105";M;Candy Navy;"4712878788138";;Devote Advanced 2 M Candy Navy;http://www.giant-bicycles.com/go/?c=UK&axid=2212022;2599;20,00;1124.38;1;Liv;Devote Advanced 2;;Bike;Road Drop Bar;Women's;2022;2212022;;22devoteadv2;1124,38;1124,38;1124,38
"2212022107";L;Candy Navy;"4712878788145";;Devote Advanced 2 L Candy Navy;http://www.giant-bicycles.com/go/?c=UK&axid=2212022;2599;20,00;1124.38;1;Liv;Devote Advanced 2;;Bike;Road Drop Bar;Women's;2022;2212022;;22devoteadv2;1124,38;1124,38;1124,38
"2212023103";XS;Dark Purple;"4712878768284";;Devote Advanced Pro XS Dark Purple;http://www.giant-bicycles.com/go/?c=UK&axid=2212023;3799;20,00;2374.38;1;Liv;Devote Advanced Pro;;Bike;Road Drop Bar;Women's;2022;2212023;;22devoteadvpro;2374,38;2374,38;2374,38
"2212023104";S;Dark Purple;"4712878768291";;Devote Advanced Pro S Dark Purple;http://www.giant-bicycles.com/go/?c=UK&axid=2212023;3799;20,00;2374.38;1;Liv;Devote Advanced Pro;;Bike;Road Drop Bar;Women's;2022;2212023;;22devoteadvpro;2374,38;2374,38;2374,38
"2212023105";M;Dark Purple;"4712878768307";;Devote Advanced Pro M Dark Purple;http://www.giant-bicycles.com/go/?c=UK&axid=2212023;3799;20,00;2374.38;1;Liv;Devote Advanced Pro;;Bike;Road Drop Bar;Women's;2022;2212023;;22devoteadvpro;2374,38;2374,38;2374,38
"2212102114";S;Charcoal;"4712878802575";;Roam 0 Disc S Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=2212102;1099;20,00;512.87;1;Giant;Roam 0 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212102;;22roam0disc;512,87;512,87;512,87
"2212102115";M;Charcoal;"4712878802582";;Roam 0 Disc M Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=2212102;1099;20,00;512.87;1;Giant;Roam 0 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212102;;22roam0disc;512,87;512,87;512,87
"2212102117";L;Charcoal;"4712878802599";;Roam 0 Disc L Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=2212102;1099;20,00;512.87;1;Giant;Roam 0 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212102;;22roam0disc;512,87;512,87;512,87
"2212102118";XL;Charcoal;"4712878802605";;Roam 0 Disc XL Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=2212102;1099;20,00;512.87;1;Giant;Roam 0 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212102;;22roam0disc;512,87;512,87;512,87
"2212103114";S;Metallic Navy;"4712878747128";;Roam 1 Disc S Metallic Navy;http://www.giant-bicycles.com/go/?c=UK&axid=2212103;949;20,00;349.42;1;Giant;Roam 1 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212103;;22roam1disc;349,42;349,42;349,42
"2212103115";M;Metallic Navy;"4712878747135";;Roam 1 Disc M Metallic Navy;http://www.giant-bicycles.com/go/?c=UK&axid=2212103;949;20,00;442.87;1;Giant;Roam 1 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212103;;22roam1disc;442,87;442,87;442,87
"2212103117";L;Metallic Navy;"4712878747142";;Roam 1 Disc L Metallic Navy;http://www.giant-bicycles.com/go/?c=UK&axid=2212103;949;20,00;442.87;1;Giant;Roam 1 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212103;;22roam1disc;442,87;442,87;442,87
"2212103118";XL;Metallic Navy;"4712878747159";;Roam 1 Disc XL Metallic Navy;http://www.giant-bicycles.com/go/?c=UK&axid=2212103;949;20,00;442.87;1;Giant;Roam 1 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212103;;22roam1disc;442,87;442,87;442,87
"2212106114";S;Metal;"4712878746978";;Roam 3 Disc S Metal;http://www.giant-bicycles.com/go/?c=UK&axid=2212106;649;20,00;280.63;1;Giant;Roam 3 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212106;;22roam3discmet;280,63;280,63;280,63
"2212106115";M;Metal;"4712878746985";;Roam 3 Disc M Metal;http://www.giant-bicycles.com/go/?c=UK&axid=2212106;649;20,00;302.87;1;Giant;Roam 3 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212106;;22roam3discmet;302,87;302,87;302,87
"2212106117";L;Metal;"4712878746992";;Roam 3 Disc L Metal;http://www.giant-bicycles.com/go/?c=UK&axid=2212106;649;20,00;302.87;1;Giant;Roam 3 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212106;;22roam3discmet;302,87;302,87;302,87
"2212106118";XL;Metal;"4712878747005";;Roam 3 Disc XL Metal;http://www.giant-bicycles.com/go/?c=UK&axid=2212106;649;20,00;302.87;1;Giant;Roam 3 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212106;;22roam3discmet;302,87;302,87;302,87
"2212106214";S;Garnet;"4712878747029";;Roam 3 Disc S Garnet;http://www.giant-bicycles.com/go/?c=UK&axid=2212106;649;20,00;280.63;1;Giant;Roam 3 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212106;;22roam3discgar;280,63;280,63;280,63
"2212106215";M;Garnet;"4712878747036";;Roam 3 Disc M Garnet;http://www.giant-bicycles.com/go/?c=UK&axid=2212106;649;20,00;302.87;1;Giant;Roam 3 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212106;;22roam3discgar;302,87;302,87;302,87
"2212106217";L;Garnet;"4712878747043";;Roam 3 Disc L Garnet;http://www.giant-bicycles.com/go/?c=UK&axid=2212106;649;20,00;302.87;1;Giant;Roam 3 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212106;;22roam3discgar;302,87;302,87;302,87
"2212106218";XL;Garnet;"4712878747050";;Roam 3 Disc XL Garnet;http://www.giant-bicycles.com/go/?c=UK&axid=2212106;649;20,00;302.87;1;Giant;Roam 3 Disc;;Bike;Comfort Cross/Sport;Men's;2022;2212106;;22roam3discgar;302,87;302,87;302,87
"2212110113";XS;Dark Eclipse;"4712878748644";;Rove 1 DD XS Dark Eclipse;http://www.giant-bicycles.com/go/?c=UK&axid=2212110;949;20,00;442.87;1;Liv;Rove 1 DD;;Bike;Comfort Cross/Sport;Women's;2022;2212110;;22rove1DD;442,87;442,87;442,87
"2212110114";S;Dark Eclipse;"4712878748651";;Rove 1 DD S Dark Eclipse;http://www.giant-bicycles.com/go/?c=UK&axid=2212110;949;20,00;442.87;1;Liv;Rove 1 DD;;Bike;Comfort Cross/Sport;Women's;2022;2212110;;22rove1DD;442,87;442,87;442,87
"2212110115";M;Dark Eclipse;"4712878748668";;Rove 1 DD M Dark Eclipse;http://www.giant-bicycles.com/go/?c=UK&axid=2212110;949;20,00;442.87;1;Liv;Rove 1 DD;;Bike;Comfort Cross/Sport;Women's;2022;2212110;;22rove1DD;442,87;442,87;442,87
"2212110117";L;Dark Eclipse;"4712878748675";;Rove 1 DD L Dark Eclipse;http://www.giant-bicycles.com/go/?c=UK&axid=2212110;949;20,00;442.87;1;Liv;Rove 1 DD;;Bike;Comfort Cross/Sport;Women's;2022;2212110;;22rove1DD;442,87;442,87;442,87
